fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-10,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:16.115+01,84b31b00000b80cb
PO-05,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:24:16.359+01,84b31b00000b8128
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:24:30.871+01,84b31b00000b80cb
PO-09,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:30.895+01,84b31b00000b8129
PO-09,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:30.913+01,84b31b00000b8083
PO-02,Car-02,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:31.156+01,84b31b00000b805b
PO-01,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:31.168+01,84b31b00000b80ab
PO-09,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:24:45.706+01,84b31b00000b8129
PO-09,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:24:45.727+01,84b31b00000b8083
PO-05,Car-05,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:46.092+01,84b31b00000b8062
PO-01,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:24:46.437+01,84b31b00000b80ab
PO-05,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:46.447+01,84b31b00000b80be
PO-02,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:24:46.452+01,84b31b00000b80b9
PO-02,Car-02,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:24:46.526+01,84b31b00000b805b
PO-41,Car-041,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:25:01.306+01,84b31b00000b80ac
PO-05,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:25:01.647+01,84b31b00000b80be
PO-05,Car-05,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:25:15.812+01,84b31b00000b8062
PO-10,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:16.407+01,84b31b00000b80cb
PO-41,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:45.962+01,84b31b00000b80f0
PO-09,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:46.007+01,84b31b00000b813f
PO-06,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:46.02+01,84b31b00000b8133
PO-08,Car-08,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:46.104+01,84b31b00000b8072
PO-10,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:46.101+01,84b31b00000b80b1
PO-08,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:25:46.194+01,84b31b00000b8098
PO-02,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:25:46.738+01,84b31b00000b80b9
PO-08,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:01.313+01,84b31b00000b8098
PO-03,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:01.421+01,84b31b00000b818d
PO-41,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:01.442+01,84b31b00000b80f0
PO-08,Car-08,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:01.45+01,84b31b00000b8072
PO-05,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:01.45+01,84b31b00000b8130
PO-01,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:01.57+01,84b31b00000b8179
PO-09,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:15.696+01,84b31b00000b813f
PO-05,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:15.825+01,84b31b00000b8130
PO-06,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:15.942+01,84b31b00000b8133
PO-03,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:16.451+01,84b31b00000b818d
PO-01,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:16.466+01,84b31b00000b8179
PO-10,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:30.936+01,84b31b00000b80b1
PO-08,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:31.76+01,84b31b00000b8082
PO-07,Car-07,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:31.858+01,84b31b00000b806d
PO-08,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:45.823+01,84b31b00000b8146
PO-07,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:45.942+01,84b31b00000b818f
PO-09,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:46.029+01,84b31b00000b8129
PO-41,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:26:46.115+01,84b31b00000b80f0
PO-10,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:26:46.141+01,84b31b00000b80cb
PO-41,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:00.733+01,84b31b00000b80f0
PO-07,Car-07,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:00.94+01,84b31b00000b806d
PO-07,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:00.981+01,84b31b00000b818f
PO-09,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:01.02+01,84b31b00000b8129
PO-41,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:01.113+01,84b31b00000b814d
PO-05,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:01.588+01,84b31b00000b8128
PO-08,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:16.398+01,84b31b00000b8082
PO-10,Car-10,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:16.421+01,84b31b00000b807d
PO-41,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:16.481+01,84b31b00000b80b0
PO-10,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:16.477+01,84b31b00000b80b1
PO-05,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:30.894+01,84b31b00000b8084
PO-10,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:30.91+01,84b31b00000b80b1
PO-41,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:30.972+01,84b31b00000b814d
PO-09,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:31.008+01,84b31b00000b813f
PO-10,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:31.108+01,84b31b00000b817b
PO-10,Car-10,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:31.099+01,84b31b00000b807d
PO-41,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:31.131+01,84b31b00000b80b0
PO-08,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:31.487+01,84b31b00000b8146
PO-08,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:45.943+01,84b31b00000b8098
PO-09,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:46.391+01,84b31b00000b813f
PO-09,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:46.614+01,84b31b00000b8129
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:46.8+01,84b31b00000b8084
PO-03,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:27:46.807+01,84b31b00000b80b5
PO-05,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:27:46.848+01,84b31b00000b8128
PO-03,Car-03,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:00.751+01,84b31b00000b805c
PO-09,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:00.786+01,84b31b00000b8083
PO-06,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.006+01,84b31b00000b8157
PO-02,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.007+01,84b31b00000b8126
PO-06,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.02+01,84b31b00000b8133
PO-10,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.065+01,84b31b00000b80b1
PO-41,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.077+01,84b31b00000b8096
PO-07,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.082+01,84b31b00000b8094
PO-08,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:01.146+01,84b31b00000b81a7
PO-41,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:15.893+01,84b31b00000b8096
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:15.895+01,84b31b00000b805c
PO-06,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:15.913+01,84b31b00000b8157
PO-09,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:15.96+01,84b31b00000b813f
PO-10,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.016+01,84b31b00000b817b
PO-07,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:15.999+01,84b31b00000b8094
PO-08,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.033+01,84b31b00000b8098
PO-01,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.021+01,84b31b00000b80aa
PO-09,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.274+01,84b31b00000b8129
PO-10,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.337+01,84b31b00000b80b1
PO-08,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.385+01,84b31b00000b81a7
PO-03,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.357+01,84b31b00000b80b5
PO-02,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.411+01,84b31b00000b8126
PO-09,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:16.446+01,84b31b00000b8083
PO-01,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:30.725+01,84b31b00000b80aa
PO-07,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:28:30.716+01,84b31b00000b8174
PO-06,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:31.163+01,84b31b00000b8133
PO-07,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:45.851+01,84b31b00000b8174
PO-09,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:28:46.52+01,84b31b00000b813f
PO-03,Car-03,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:00.678+01,84b31b00000b805c
PO-02,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:00.706+01,84b31b00000b816f
PO-01,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:00.71+01,84b31b00000b809b
PO-41,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:01.207+01,84b31b00000b80a5
PO-09,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:01.306+01,84b31b00000b8136
PO-03,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:01.309+01,84b31b00000b8121
PO-41,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:01.326+01,84b31b00000b8096
PO-08,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:01.347+01,84b31b00000b812a
PO-03,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:01.448+01,84b31b00000b818d
PO-08,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:30.829+01,84b31b00000b812a
PO-03,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:30.858+01,84b31b00000b818d
PO-02,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:30.963+01,84b31b00000b816f
PO-09,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:31.217+01,84b31b00000b8136
PO-01,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:31.594+01,84b31b00000b809b
PO-41,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:31.609+01,84b31b00000b80a5
PO-03,Car-03,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:31.626+01,84b31b00000b805c
PO-41,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:45.942+01,84b31b00000b8096
PO-10,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:45.988+01,84b31b00000b817b
PO-05,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:46.162+01,84b31b00000b809c
PO-03,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:29:46.617+01,84b31b00000b8121
PO-41,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:29:50.392+01,84b31b00000b80a5
PO-05,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:30:01.597+01,84b31b00000b809c
PO-10,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:30:01.593+01,84b31b00000b817b
PO-41,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:30:01.696+01,84b31b00000b80a5
PO-06,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:31:01.33+01,84b31b00000b8127
PO-09,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:31:01.615+01,84b31b00000b813f
PO-06,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:31:15.748+01,84b31b00000b8127
PO-08,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:31:16.052+01,84b31b00000b8098
PO-05,Car-05,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:31:16.188+01,84b31b00000b8062
PO-41,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:31:16.198+01,84b31b00000b813e
PO-09,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:31:30.804+01,84b31b00000b813f
PO-08,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:31:30.846+01,84b31b00000b8098
PO-07,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:31:46.318+01,84b31b00000b8140
PO-05,Car-05,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:31:46.4+01,84b31b00000b8062
PO-07,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:32:00.982+01,84b31b00000b8140
PO-09,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:32:01.085+01,84b31b00000b813f
PO-41,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:32:15.869+01,84b31b00000b813e
PO-05,Car-05,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:32:16.323+01,84b31b00000b8062
PO-05,Car-05,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:32:30.754+01,84b31b00000b8062
PO-41,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:33:16.497+01,84b31b00000b814d
PO-06,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:33:31.12+01,84b31b00000b8127
PO-41,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:33:31.273+01,84b31b00000b814d
PO-08,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:34:00.989+01,84b31b00000b8098
PO-06,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:34:15.735+01,84b31b00000b8127
PO-08,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:34:16.351+01,84b31b00000b8098
PO-08,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:35:16.073+01,84b31b00000b8098
PO-06,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:35:16.202+01,84b31b00000b8127
PO-08,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:35:31.475+01,84b31b00000b8098
PO-06,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:35:46.226+01,84b31b00000b8127
PO-08,FAXS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:36:00.793+01,84b31b00000b81a7
PO-08,FAXS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:36:16.259+01,84b31b00000b81a7
PO-05,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:36:45.738+01,84b31b00000b8091
PO-07,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:36:45.866+01,84b31b00000b8178
PO-05,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:37:00.952+01,84b31b00000b8091
PO-07,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:37:01.083+01,84b31b00000b8178
PO-07,FT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:37:30.985+01,84b31b00000b8140
PO-07,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:37:45.811+01,84b31b00000b8140
PO-02,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:38:01.043+01,84b31b00000b80bc
PO-02,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-13 10:38:16.24+01,84b31b00000b80bc
PO-41,BSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:44:15.981+01,84b31b00000b80a5
PO-02,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-13 10:44:45.992+01,84b31b00000b80bc
